AÑO_INSCRIPCION,MES_INSCRIPCION,COD_SEXO,COD_HECHO,COD_INSCRIPCION_1,COD_INSCRIPCION_2,UBIGEO_L,UBIGEO_INEI_L,DEPA_CONT_L,PROV_PAIS_L,DIST_CIUD_L,Nacional_L,CANTIDAD
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,070917,080916,Cusco,La Convención,Cielo Punco,Nacional,2
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,071105,081106,Cusco,Paucartambo,Kosñipata,Nacional,2
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,071201,081201,Cusco,Quispicanchi,Urcos,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,071202,081202,Cusco,Quispicanchi,Andahuaylillas,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,071203,081203,Cusco,Quispicanchi,Camanti,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,071207,081207,Cusco,Quispicanchi,Huaro,Nacional,2
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,071210,081210,Cusco,Quispicanchi,Ocongate,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,071211,081211,Cusco,Quispicanchi,Oropesa,Nacional,3
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,071301,081301,Cusco,Urubamba,Urubamba,Nacional,8
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,071302,081302,Cusco,Urubamba,Chinchero,Nacional,2
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,071305,081305,Cusco,Urubamba,Maras,Nacional,4
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,071306,081306,Cusco,Urubamba,Ollantaytambo,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,071307,081307,Cusco,Urubamba,Yucay,Nacional,2
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,080101,090101,Huancavelica,Huancavelica,Huancavelica,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,080103,090103,Huancavelica,Huancavelica,Acoria,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,080504,090704,Huancavelica,Tayacaja,Ahuaycha,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,080506,090705,Huancavelica,Tayacaja,Colcabamba,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,080525,090718,Huancavelica,Tayacaja,Tintay Puncu,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,080534,090725,Huancavelica,Tayacaja,Cochabamba,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090101,100101,Huánuco,Huánuco,Huánuco,Nacional,13
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090104,100105,Huánuco,Huánuco,Margos,Nacional,5
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090105,100106,Huánuco,Huánuco,Quisqui,Nacional,3
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090107,100108,Huánuco,Huánuco,San Pedro de Chaulan,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090108,100109,Huánuco,Huánuco,Santa María del Valle,Nacional,3
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090110,100102,Huánuco,Huánuco,Amarilis,Nacional,24
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090111,100111,Huánuco,Huánuco,Pillco Marca,Nacional,3
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090113,100113,Huánuco,Huánuco,San Pablo de Pillao,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090201,100201,Huánuco,Ambo,Ambo,Nacional,2
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090204,100204,Huánuco,Ambo,Conchamarca,Nacional,2
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090208,100208,Huánuco,Ambo,Tomay Kichwa,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090301,100301,Huánuco,Dos de Mayo,La Unión,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090314,100313,Huánuco,Dos de Mayo,Pachas,Nacional,2
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090322,100322,Huánuco,Dos de Mayo,Sillapata,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090323,100323,Huánuco,Dos de Mayo,Yanas,Nacional,2
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090404,100504,Huánuco,Huamalíes,Jacas Grande,Nacional,3
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090406,100506,Huánuco,Huamalíes,Miraflores,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090407,100507,Huánuco,Huamalíes,Monzón,Nacional,5
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090408,100508,Huánuco,Huamalíes,Punchao,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090410,100510,Huánuco,Huamalíes,Singa,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090411,100511,Huánuco,Huamalíes,Tantamayo,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090502,100702,Huánuco,Marañón,Cholón,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090505,100703,Huánuco,Marañón,San Buenaventura,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090601,100601,Huánuco,Leoncio Prado,Rupa-Rupa,Nacional,5
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090603,100603,Huánuco,Leoncio Prado,Hermilio Valdizan,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090604,100605,Huánuco,Leoncio Prado,Luyando,Nacional,2
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090605,100606,Huánuco,Leoncio Prado,Mariano Dámaso Beraún,Nacional,3
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090606,100604,Huánuco,Leoncio Prado,José Crespo y Castillo,Nacional,2
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090607,100607,Huánuco,Leoncio Prado,Pucayacu,Nacional,3
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090608,100608,Huánuco,Leoncio Prado,Castillo Grande,Nacional,6
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090702,100802,Huánuco,Pachitea,Chaglla,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090704,100803,Huánuco,Pachitea,Molino,Nacional,2
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090802,100901,Huánuco,Puerto Inca,Puerto Inca,Nacional,9
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090803,100902,Huánuco,Puerto Inca,Codo del Pozuzo,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090901,100401,Huánuco,Huacaybamba,Huacaybamba,Nacional,2
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090902,100404,Huánuco,Huacaybamba,Pinra,Nacional,2
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,090903,100402,Huánuco,Huacaybamba,Canchabamba,Nacional,2
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,091002,101002,Huánuco,Lauricocha,Baños,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,091102,101104,Huánuco,Yarowilca,Aparicio Pomares,Nacional,2
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,091108,101108,Huánuco,Yarowilca,Choras,Nacional,2
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,100101,110101,Ica,Ica,Ica,Nacional,18
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,100102,110102,Ica,Ica,La Tinguiña,Nacional,2
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,100103,110103,Ica,Ica,Los Aquijes,Nacional,6
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,100104,110106,Ica,Ica,Parcona,Nacional,8
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,100105,110107,Ica,Ica,Pueblo Nuevo,Nacional,21
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,100106,110108,Ica,Ica,Salas,Nacional,8
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,100108,110110,Ica,Ica,San Juan Bautista,Nacional,6
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,100109,110111,Ica,Ica,Santiago,Nacional,22
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,100110,110112,Ica,Ica,Subtanjalla,Nacional,10
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,100112,110113,Ica,Ica,Tate,Nacional,8
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,100113,110105,Ica,Ica,Pachacútec,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,100201,110201,Ica,Chincha,Chincha Alta,Nacional,10
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,100203,110204,Ica,Chincha,Chincha Baja,Nacional,3
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,100204,110205,Ica,Chincha,El Carmen,Nacional,3
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,100205,110206,Ica,Chincha,Grocio Prado,Nacional,5
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,100207,110210,Ica,Chincha,Sunampe,Nacional,9
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,100208,110211,Ica,Chincha,Tambo de Mora,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,100209,110202,Ica,Chincha,Alto Larán,Nacional,3
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,100210,110207,Ica,Chincha,Pueblo Nuevo,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,100301,110301,Ica,Nasca,Nasca,Nacional,8
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,100303,110303,Ica,Nasca,El Ingenio,Nacional,2
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,100304,110304,Ica,Nasca,Marcona,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,100305,110305,Ica,Nasca,Vista Alegre,Nacional,3
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,100401,110501,Ica,Pisco,Pisco,Nacional,3
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,100403,110503,Ica,Pisco,Humay,Nacional,4
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,100404,110504,Ica,Pisco,Independencia,Nacional,4
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,100405,110505,Ica,Pisco,Paracas,Nacional,3
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,100406,110506,Ica,Pisco,San Andrés,Nacional,9
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,100407,110507,Ica,Pisco,San Clemente,Nacional,7
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,100408,110508,Ica,Pisco,Túpac Amaru Inca,Nacional,8
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110101,120101,Junín,Huancayo,Huancayo,Nacional,29
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110108,120107,Junín,Huancayo,Chilca,Nacional,10
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110112,120111,Junín,Huancayo,Chupuro,Nacional,5
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110113,120114,Junín,Huancayo,El Tambo,Nacional,5
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110118,120119,Junín,Huancayo,Huancán,Nacional,13
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110120,120121,Junín,Huancayo,Huayucachi,Nacional,4
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110123,120125,Junín,Huancayo,Pilcomayo,Nacional,2
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110124,120126,Junín,Huancayo,Pucará,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110125,120127,Junín,Huancayo,Quichuay,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110126,120128,Junín,Huancayo,Quilcas,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110127,120129,Junín,Huancayo,San Agustín,Nacional,3
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110128,120130,Junín,Huancayo,San Jerónimo de Tunán,Nacional,2
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110132,120132,Junín,Huancayo,Saño,Nacional,2
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110133,120133,Junín,Huancayo,Sapallanga,Nacional,4
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110134,120134,Junín,Huancayo,Sicaya,Nacional,2
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110201,120201,Junín,Concepción,Concepción,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110211,120211,Junín,Concepción,Mito,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110213,120213,Junín,Concepción,Orcotuna,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110301,120401,Junín,Jauja,Jauja,Nacional,3
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110302,120402,Junín,Jauja,Acolla,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110303,120403,Junín,Jauja,Apata,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110319,120421,Junín,Jauja,Muquiyauyo,Nacional,2
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110326,120428,Junín,Jauja,San Lorenzo,Nacional,3
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110328,120431,Junín,Jauja,Sincos,Nacional,2
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110333,120430,Junín,Jauja,Sausa,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110401,120501,Junín,Junín,Junín,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110501,120701,Junín,Tarma,Tarma,Nacional,11
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110502,120702,Junín,Tarma,Acobamba,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110503,120703,Junín,Tarma,Huaricolca,Nacional,12
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110504,120704,Junín,Tarma,Huasahuasi,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110505,120705,Junín,Tarma,La Unión,Nacional,3
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110601,120801,Junín,Yauli,La Oroya,Nacional,4
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110610,120808,Junín,Yauli,Santa Rosa de Sacco,Nacional,2
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110701,120601,Junín,Satipo,Satipo,Nacional,4
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110704,120604,Junín,Satipo,Mazamari,Nacional,2
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110705,120605,Junín,Satipo,Pampa Hermosa,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110706,120606,Junín,Satipo,Pangoa,Nacional,3
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110801,120301,Junín,Chanchamayo,Chanchamayo,Nacional,3
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110802,120305,Junín,Chanchamayo,San Ramón,Nacional,5
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110806,120302,Junín,Chanchamayo,Perené,Nacional,4
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110906,120906,Junín,Chupaca,San Juan de Iscos,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110907,120907,Junín,Chupaca,San Juan de Jarpa,Nacional,3
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110908,120908,Junín,Chupaca,Tres de Diciembre,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,110909,120909,Junín,Chupaca,Yanacancha,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,120101,130101,La Libertad,Trujillo,Trujillo,Nacional,2
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,120103,130106,La Libertad,Trujillo,Laredo,Nacional,5
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,120104,130107,La Libertad,Trujillo,Moche,Nacional,13
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,120105,130109,La Libertad,Trujillo,Salaverry,Nacional,5
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,120106,130110,La Libertad,Trujillo,Simbal,Nacional,2
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,120107,130111,La Libertad,Trujillo,Victor Larco Herrera,Nacional,6
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,120111,130105,La Libertad,Trujillo,La Esperanza,Nacional,7
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,120201,130301,La Libertad,Bolívar,Bolívar,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,120302,130903,La Libertad,Sánchez Carrión,Cochorco,Nacional,2
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,120303,130904,La Libertad,Sánchez Carrión,Curgos,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,120307,130907,La Libertad,Sánchez Carrión,Sarín,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,120308,130908,La Libertad,Sánchez Carrión,Sartimbamba,Nacional,4
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,120404,130605,La Libertad,Otuzco,Huaranchal,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,120411,130614,La Libertad,Otuzco,Usquil,Nacional,2
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,120501,130701,La Libertad,Pacasmayo,San Pedro de Lloc,Nacional,7
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,120503,130702,La Libertad,Pacasmayo,Guadalupe,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,120506,130704,La Libertad,Pacasmayo,Pacasmayo,Nacional,6
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,120602,130802,La Libertad,Pataz,Buldibuyo,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,120604,130805,La Libertad,Pataz,Huaylillas,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,120613,130811,La Libertad,Pataz,Santiago de Challas,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,120701,131001,La Libertad,Santiago de Chuco,Santiago de Chuco,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,120705,131006,La Libertad,Santiago de Chuco,Quiruvilca,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,120802,130202,La Libertad,Ascope,Chicama,Nacional,5
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,120803,130203,La Libertad,Ascope,Chocope,Nacional,15
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,120806,130205,La Libertad,Ascope,Paiján,Nacional,4
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,120807,130206,La Libertad,Ascope,Rázuri,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,120808,130208,La Libertad,Ascope,Casa Grande,Nacional,3
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,120901,130401,La Libertad,Chepén,Chepén,Nacional,4
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,120902,130402,La Libertad,Chepén,Pacanga,Nacional,4
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,120903,130403,La Libertad,Chepén,Pueblo Nuevo,Nacional,3
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,121101,131101,La Libertad,Gran Chimú,Cascas,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,121103,131103,La Libertad,Gran Chimú,Marmot,Nacional,2
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,121201,131201,La Libertad,Virú,Virú,Nacional,8
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,121202,131202,La Libertad,Virú,Chao,Nacional,9
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,121203,131203,La Libertad,Virú,Guadalupito,Nacional,3
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,130102,140102,Lambayeque,Chiclayo,Chongoyape,Nacional,5
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,130103,140103,Lambayeque,Chiclayo,Eten,Nacional,7
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,130105,140107,Lambayeque,Chiclayo,Lagunas,Nacional,2
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,130106,140108,Lambayeque,Chiclayo,Monsefú,Nacional,24
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,130108,140110,Lambayeque,Chiclayo,Oyotún,Nacional,3
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,130109,140111,Lambayeque,Chiclayo,Picsi,Nacional,4
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,130110,140112,Lambayeque,Chiclayo,Pimentel,Nacional,12
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,130111,140113,Lambayeque,Chiclayo,Reque,Nacional,14
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,130113,140114,Lambayeque,Chiclayo,Santa Rosa,Nacional,2
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,130114,140115,Lambayeque,Chiclayo,Saña,Nacional,3
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,130116,140116,Lambayeque,Chiclayo,Cayaltí,Nacional,23
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,130117,140117,Lambayeque,Chiclayo,Patapo,Nacional,17
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,130118,140118,Lambayeque,Chiclayo,Pomalca,Nacional,4
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,130120,140120,Lambayeque,Chiclayo,Tumán,Nacional,7
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,130201,140201,Lambayeque,Ferreñafe,Ferreñafe,Nacional,6
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,130204,140205,Lambayeque,Ferreñafe,Pitipo,Nacional,4
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,130205,140206,Lambayeque,Ferreñafe,Pueblo Nuevo,Nacional,7
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,130301,140301,Lambayeque,Lambayeque,Lambayeque,Nacional,7
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,130303,140303,Lambayeque,Lambayeque,Illimo,Nacional,8
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,130305,140305,Lambayeque,Lambayeque,Mochumi,Nacional,5
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,130306,140306,Lambayeque,Lambayeque,Mórrope,Nacional,37
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,130308,140308,Lambayeque,Lambayeque,Olmos,Nacional,9
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,130309,140309,Lambayeque,Lambayeque,Pacora,Nacional,4
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,130310,140310,Lambayeque,Lambayeque,Salas,Nacional,1
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,130312,140312,Lambayeque,Lambayeque,Túcume,Nacional,12
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,140101,150101,Lima,Lima,Lima,Nacional,2452
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,140112,150118,Lima,Lima,Lurigancho,Nacional,22
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,140115,150122,Lima,Lima,Miraflores,Nacional,16
2026,Enero,No aplica,Matrimonio,Ordinaria,Inscripción,140126,150135,Lima,Lima,San Martín de Porres,Nacional,3
